Time,Rotation,Torque,Folder,Theta,TestTorque,DR
38.48,-6.2766802310944,-1.99162643402815,105-285,285,0,0
38.52,-6.3132977485657,-2.00551152229309,105-285,285,0,0
38.56,-6.3527691364289,-2.018678560853,105-285,285,0,0
38.6,-6.3926374912262,-2.03163921833038,105-285,285,0,0
38.64,-6.4363789558411,-2.03933864831924,105-285,285,0,0
38.68,-6.4761024713517,-2.04886365681887,105-285,285,0,0
38.72,-6.5202677249909,-2.06241644918919,105-285,285,0,0
38.76,-6.552529335022,-2.07088831812143,105-285,285,0,0
38.8,-6.5890502929688,-2.08449233323336,105-285,285,0,0
38.84,-6.6240531206131,-2.09258887916803,105-285,285,0,0
38.88,-6.6644150018692,-2.10221223533154,105-285,285,0,0
38.92,-6.7139393091202,-2.11539380252361,105-285,285,0,0
38.96,-6.745954155922,-2.12438069283962,105-285,285,0,0
39,-6.7844706773758,-2.13820710778236,105-285,285,0,0
39.04,-6.8223005533219,-2.1452859044075,105-285,285,0,0
39.08,-6.8625015020371,-2.15802080929279,105-285,285,0,0
39.12,-6.9012808799744,-2.17125732451677,105-285,285,0,0
39.16,-6.940113902092,-2.18154508620501,105-285,285,0,0
39.2,-6.9846814870835,-2.19675153493881,105-285,285,0,0
39.24,-7.0248770713806,-2.20594573765993,105-285,285,0,0
39.28,-7.0677173137665,-2.22387779504061,105-285,285,0,0
39.32,-7.1059280633927,-2.23411358892918,105-285,285,0,0
39.36,-7.1455603837967,-2.2476801648736,105-285,285,0,0
39.4,-7.1904122829438,-2.26394589990377,105-285,285,0,0
39.44,-7.2291165590287,-2.27514635771513,105-285,285,0,0
39.48,-7.2753900289536,-2.28826552629471,105-285,285,0,0
39.52,-7.3159611225128,-2.29668263345957,105-285,285,0,0
39.56,-7.3517149686814,-2.3059481754899,105-285,285,0,0
39.6,-7.3827695846558,-2.31446884572506,105-285,285,0,0
39.64,-7.4242419004441,-2.3285947740078,105-285,285,0,0
39.68,-7.4609827995301,-2.33505312353373,105-285,285,0,0
39.72,-7.4971872568131,-2.34519969671965,105-285,285,0,0
39.76,-7.5361919403076,-2.35817618668079,105-285,285,0,0
39.8,-7.5748801231385,-2.37177312374115,105-285,285,0,0
39.84,-7.6132088899613,-2.38116960972548,105-285,285,0,0
39.88,-7.6559472084046,-2.3956049233675,105-285,285,0,0
39.92,-7.6954507827759,-2.40855347365141,105-285,285,0,0
39.96,-7.7348095178604,-2.42012906819582,105-285,285,0,0
40,-7.7767109870911,-2.43017803877592,105-285,285,0,0
40.04,-7.8200447559357,-2.43920460343361,105-285,285,0,0
40.08,-7.8615868091584,-2.44847778230906,105-285,285,0,0
40.12,-7.9030054807663,-2.46186386793852,105-285,285,0,0
40.16,-7.9415380954743,-2.47672405093908,105-285,285,0,0
40.2,-7.9796308279038,-2.49050818383694,105-285,285,0,0
40.24,-8.0170530080796,-2.50320341438055,105-285,285,0,0
40.28,-8.0599737167359,-2.51893345266581,105-285,285,0,0
40.32,-8.1034952402115,-2.53831204026937,105-285,285,0,0
40.36,-8.1412875652314,-2.54573822021484,105-285,285,0,0
40.4,-8.1816065311432,-2.55437456071377,105-285,285,0,0
40.44,-8.2167863845825,-2.56273802369833,105-285,285,0,0
40.48,-8.2520359754563,-2.57793981581926,105-285,285,0,0
40.52,-8.2969683408737,-2.59740501642227,105-285,285,0,0
40.56,-8.338429927826,-2.604023180902,105-285,285,0,0
40.6,-8.3741676807404,-2.60755531489849,105-285,285,0,0
40.64,-8.4112840890885,-2.61866934597492,105-285,285,0,0
40.68,-8.4504121541977,-2.63448692858219,105-285,285,0,0
40.72,-8.4905272722245,-2.64797788113356,105-285,285,0,0
40.76,-8.5300147533417,-2.66116131097078,105-285,285,0,0
40.8,-8.5693359375,-2.67344620078802,105-285,285,0,0
40.84,-8.6100786924362,-2.68505122512579,105-285,285,0,0
40.88,-8.6470448970795,-2.69907005131245,105-285,285,0,0
40.92,-8.6806529760361,-2.71053984761238,105-285,285,0,0
40.96,-8.725478053093,-2.72464789450169,105-285,285,0,0
41,-8.7711828947068,-2.7439808472991,105-285,285,0,0
41.04,-8.8095223903656,-2.75824293494225,105-285,285,0,0
41.08,-8.8476634025574,-2.77216490358114,105-285,285,0,0
41.12,-8.8955140113831,-2.79339738190174,105-285,285,0,0
41.16,-8.9402264356613,-2.80709862709045,105-285,285,0,0
41.2,-8.9758783578873,-2.8193261474371,105-285,285,0,0
41.24,-9.0193676948548,-2.83537581562996,105-285,285,0,0
41.28,-9.0654855966568,-2.8560834005475,105-285,285,0,0
41.32,-9.1051930189133,-2.87597086280584,105-285,285,0,0
41.36,-9.1472983360291,-2.89595946669579,105-285,285,0,0
41.4,-9.1928046941758,-2.91400030255318,105-285,285,0,0
41.44,-9.2269653081894,-2.92300283908844,105-285,285,0,0
41.48,-9.2667371034622,-2.93857250362635,105-285,285,0,0
41.52,-9.3068790435791,-2.95372866094112,105-285,285,0,0
41.56,-9.3460607528687,-2.97113750129938,105-285,285,0,0
41.6,-9.3818145990372,-2.98856627196074,105-285,285,0,0
41.64,-9.4250839948654,-3.00687178969383,105-285,285,0,0
41.68,-9.4659125804901,-3.0247775837779,105-285,285,0,0
41.72,-9.5047992467881,-3.03526669740677,105-285,285,0,0
41.76,-9.5365190505982,-3.04718725383282,105-285,285,0,0
41.8,-9.5786082744599,-3.06555163115263,105-285,285,0,0
41.84,-9.6198284626007,-3.08322999626398,105-285,285,0,0
41.88,-9.6617299318314,-3.10004893690348,105-285,285,0,0
41.92,-9.6994471549988,-3.11772506684065,105-285,285,0,0
41.96,-9.7382909059525,-3.13209183514118,105-285,285,0,0
42,-9.7746080160141,-3.15049178898335,105-285,285,0,0
42.04,-9.8183119297028,-3.16746234893799,105-285,285,0,0
42.08,-9.858158826828,-3.18572707474232,105-285,285,0,0
42.12,-9.9006825685501,-3.20580005645752,105-285,285,0,0
42.16,-9.9397194385529,-3.22176851332188,105-285,285,0,0
42.2,-9.9761921167374,-3.23699787259102,105-285,285,0,0
42.24,-10.0167524814606,-3.25975269079208,105-285,285,0,0
42.28,-10.0587987899781,-3.28200832009315,105-285,285,0,0
42.32,-10.1003515720368,-3.3001970499754,105-285,285,0,0
42.36,-10.1388680934906,-3.31576205790043,105-285,285,0,0
42.4,-10.1785808801651,-3.33286486566067,105-285,285,0,0
42.44,-10.215305685997,-3.35437431931496,105-285,285,0,0
42.48,-10.2588003873825,-3.37615832686424,105-285,285,0,0
42.52,-10.2936851978302,-3.39273139834404,105-285,285,0,0
42.56,-10.3363913297654,-3.4122321754694,105-285,285,0,0
42.6,-10.3811359405518,-3.42850387096405,105-285,285,0,0
42.64,-10.4144489765168,-3.44470925629139,105-285,285,0,0
42.68,-10.4557067155838,-3.4645102918148,105-285,285,0,0
42.72,-10.4953283071518,-3.48393507301807,105-285,285,0,0
42.76,-10.5294674634934,-3.50007712841034,105-285,285,0,0
42.8,-10.5660098791123,-3.51720899343491,105-285,285,0,0
42.84,-10.6087964773178,-3.53947170078754,105-285,285,0,0
42.88,-10.6457626819611,-3.55437621474266,105-285,285,0,0
42.92,-10.6921219825745,-3.58220748603344,105-285,285,0,0
42.96,-10.7280153036118,-3.59545424580574,105-285,285,0,0
43,-10.7641446590424,-3.61378192901611,105-285,285,0,0
43.04,-10.802800655365,-3.63649465143681,105-285,285,0,0
43.08,-10.8448630571366,-3.65913882851601,105-285,285,0,0
43.12,-10.8826500177384,-3.68332825601101,105-285,285,0,0
43.16,-10.9195840358734,-3.69519740343094,105-285,285,0,0
43.2,-10.9515774250031,-3.70777919888496,105-285,285,0,0
43.24,-10.9957909584046,-3.73128578066826,105-285,285,0,0
43.28,-11.0360777378083,-3.74990664422512,105-285,285,0,0
43.32,-11.0681354999543,-3.76154519617558,105-285,285,0,0
43.36,-11.1080467700959,-3.78880053758621,105-285,285,0,0
43.4,-11.148955821991,-3.81468087434769,105-285,285,0,0
43.44,-11.1836475133896,-3.83008383214474,105-285,285,0,0
43.48,-11.2165313959122,-3.84257547557354,105-285,285,0,0
43.52,-11.2574243545533,-3.867407143116,105-285,285,0,0
43.56,-11.2939614057541,-3.87938395142555,105-285,285,0,0
43.6,-11.3301014900208,-3.89841310679913,105-285,285,0,0
43.64,-11.3744008541107,-3.925621509552,105-285,285,0,0
43.68,-11.4041841030121,-3.9378184825182,105-285,285,0,0
43.72,-11.4417403936386,-3.959896042943,105-285,285,0,0
43.76,-11.4787495136261,-3.98814268410206,105-285,285,0,0
43.8,-11.5294647216797,-4.01009991765022,105-285,285,0,0
43.84,-11.5687054395676,-4.03056927025318,105-285,285,0,0
43.88,-11.6031342744828,-4.05007377266884,105-285,285,0,0
43.92,-11.6413182020188,-4.07571196556091,105-285,285,0,0
43.96,-11.6823828220368,-4.09772284328938,105-285,285,0,0
44,-11.7194294929505,-4.11303415894508,105-285,285,0,0
44.04,-11.7582195997238,-4.13897968828678,105-285,285,0,0
44.08,-11.8007808923722,-4.16041538119316,105-285,285,0,0
44.12,-11.8387824296952,-4.17594164609909,105-285,285,0,0
44.16,-11.8678736686707,-4.19294945895672,105-285,285,0,0
44.2,-11.9111377000809,-4.2222011834383,105-285,285,0,0
44.24,-11.9483560323716,-4.24243845045567,105-285,285,0,0
44.28,-11.9849467277527,-4.26946133375168,105-285,285,0,0
44.32,-12.0222026109696,-4.2884286493063,105-285,285,0,0
44.36,-12.0646888017655,-4.31085973978043,105-285,285,0,0
44.4,-12.0995843410492,-4.32379730045795,105-285,285,0,0
44.44,-12.1450692415238,-4.34967055916786,105-285,285,0,0
44.48,-12.1846640110016,-4.37509827315807,105-285,285,0,0
44.52,-12.2191679477692,-4.39173951745033,105-285,285,0,0
44.56,-12.2646313905716,-4.42562699317932,105-285,285,0,0
44.6,-12.3060286045075,-4.44217510521412,105-285,285,0,0
44.64,-12.3335909843445,-4.46062237024307,105-285,285,0,0
44.68,-12.3821121454239,-4.48968261480331,105-285,285,0,0
44.72,-12.4286109209061,-4.51176278293133,105-285,285,0,0
44.76,-12.4723094701767,-4.53296042978764,105-285,285,0,0
44.8,-12.5126445293427,-4.55239191651344,105-285,285,0,0
44.84,-12.5451904535294,-4.56996560096741,105-285,285,0,0
44.88,-12.5803542137146,-4.58887107670307,105-285,285,0,0
44.92,-12.6219391822815,-4.62379232048988,105-285,285,0,0
44.96,-12.6636636257172,-4.64830473065376,105-285,285,0,0
45,-12.7084994316101,-4.676653444767,105-285,285,0,0
45.04,-12.7480190992356,-4.69569750130177,105-285,285,0,0
45.08,-12.7862513065338,-4.72106151282787,105-285,285,0,0
45.12,-12.8293704986573,-4.74720820784569,105-285,285,0,0
45.16,-12.8614550828934,-4.76645678281784,105-285,285,0,0
45.2,-12.9120469093323,-4.80596013367176,105-285,285,0,0
45.24,-12.9533475637436,-4.83576022088528,105-285,285,0,0
45.28,-12.9926311969757,-4.85764853656292,105-285,285,0,0
45.32,-13.0270546674729,-4.87874485552311,105-285,285,0,0
45.36,-13.0510818958283,-4.8790019005537,105-285,285,0,0
45.4,-13.0722659826279,-4.87533882260323,105-285,285,0,0
45.44,-13.0742776393891,-4.85995076596737,105-285,285,0,0
45.48,-13.0744761228562,-4.85511422157288,105-285,285,0,0
45.52,-13.0744761228562,-4.84699569642544,105-285,285,0,0
45.56,-13.0744761228562,-4.83775101602077,105-285,285,0,0
45.56,-13.0744761228562,-4.83775101602077,105-285,285,0,0
45.6,-13.0744761228562,-4.83055002987385,105-285,285,0,0
45.64,-13.0744761228562,-4.81633618474007,105-285,285,0,0
45.68,-13.0744761228562,-4.79338429868221,105-285,285,0,0
45.72,-13.0598902702332,-4.77221980690956,105-285,285,0,0
45.76,-13.0491828918457,-4.76700998842716,105-285,285,0,0
45.8,-13.0248337984085,-4.7086339443922,105-285,285,0,0
45.84,-13.0022710561753,-4.69190143048763,105-285,285,0,0
45.88,-12.9831200838089,-4.64707352221012,105-285,285,0,0
45.92,-12.944769859314,-4.60028611123562,105-285,285,0,0
45.96,-12.9137313365937,-4.55551594495773,105-285,285,0,0
46,-12.8696465492249,-4.50005680322647,105-285,285,0,0
46.04,-12.8249663114548,-4.43907156586647,105-285,285,0,0
46.08,-12.77439057827,-4.38515394926071,105-285,285,0,0
46.12,-12.7226829528809,-4.33177947998047,105-285,285,0,0
46.16,-12.6695215702057,-4.27635163068771,105-285,285,0,0
46.2,-12.6225775480271,-4.22601141035557,105-285,285,0,0
46.24,-12.5733858346939,-4.17652986943722,105-285,285,0,0
46.28,-12.5242584943772,-4.13096211850643,105-285,285,0,0
46.32,-12.4736344814301,-4.08986583352089,105-285,285,0,0
46.36,-12.4237561225891,-4.052859172225,105-285,285,0,0
46.4,-12.3794943094254,-4.01700772345066,105-285,285,0,0
46.44,-12.3315846920014,-3.97869274020195,105-285,285,0,0
46.48,-12.2883528470993,-3.93882505595684,105-285,285,0,0
46.52,-12.2381097078324,-3.90040166676044,105-285,285,0,0
46.56,-12.1982091665268,-3.86463738977909,105-285,285,0,0
46.6,-12.1555352210999,-3.82633320987225,105-285,285,0,0
46.64,-12.1136713027954,-3.79113145172596,105-285,285,0,0
46.68,-12.0690125226975,-3.75402271747589,105-285,285,0,0
46.72,-12.0196545124054,-3.71937155723572,105-285,285,0,0
46.76,-11.9800919294358,-3.68595793843269,105-285,285,0,0
46.8,-11.9399929046631,-3.65373268723488,105-285,285,0,0
46.84,-11.8967181444168,-3.61646451056004,105-285,285,0,0
46.88,-11.8565762043,-3.58489640057087,105-285,285,0,0
46.92,-11.8112468719483,-3.54487635195255,105-285,285,0,0
46.96,-11.7685407400132,-3.51733490824699,105-285,285,0,0
47,-11.7257273197174,-3.48666645586491,105-285,285,0,0
47.04,-11.680805683136,-3.4534826874733,105-285,285,0,0
47.08,-11.6402345895768,-3.4257210791111,105-285,285,0,0
47.12,-11.6034293174744,-3.39618101716042,105-285,285,0,0
47.16,-11.5581429004669,-3.36384512484074,105-285,285,0,0
47.2,-11.512759923935,-3.33528853952885,105-285,285,0,0
47.24,-11.4673286676407,-3.30709256231785,105-285,285,0,0
47.28,-11.4366710186005,-3.27703095972538,105-285,285,0,0
47.32,-11.3856822252274,-3.23990769684315,105-285,285,0,0
47.36,-11.3380300998688,-3.21103036403656,105-285,285,0,0
47.4,-11.3012945652008,-3.19054163992405,105-285,285,0,0
47.44,-11.258819103241,-3.15991640090942,105-285,285,0,0
47.48,-11.2137418985367,-3.13436836004257,105-285,285,0,0
47.52,-11.1703008413315,-3.10913138091564,105-285,285,0,0
47.56,-11.1308991909027,-3.08417417109013,105-285,285,0,0
47.6,-11.0877048969269,-3.05596832185984,105-285,285,0,0
47.64,-11.0490328073502,-3.03162261843681,105-285,285,0,0
47.68,-11.0027539730072,-3.0031219124794,105-285,285,0,0
47.72,-10.9579986333847,-2.98031214624643,105-285,285,0,0
47.76,-10.918237566948,-2.95961685478687,105-285,285,0,0
47.8,-10.8756333589554,-2.93473303318024,105-285,285,0,0
47.84,-10.8381950855255,-2.91232205927372,105-285,285,0,0
47.88,-10.7950061559677,-2.88425181061029,105-285,285,0,0
47.92,-10.7500630617142,-2.85539589822292,105-285,285,0,0
47.96,-10.7075661420822,-2.82712411135435,105-285,285,0,0
48,-10.6631970405579,-2.80209183692932,105-285,285,0,0
48.04,-10.6205606460572,-2.77877170592546,105-285,285,0,0
48.08,-10.5769747495652,-2.75674145668745,105-285,285,0,0
48.12,-10.5360281467438,-2.73576229810715,105-285,285,0,0
48.16,-10.4929357767105,-2.71371845155954,105-285,285,0,0
48.2,-10.4485452175141,-2.69698146730661,105-285,285,0,0
48.24,-10.4068261384964,-2.67888475209475,105-285,285,0,0
48.28,-10.3580582141877,-2.65673212707043,105-285,285,0,0
48.32,-10.3168219327927,-2.63974014669657,105-285,285,0,0
48.36,-10.2751672267914,-2.62014605104923,105-285,285,0,0
48.4,-10.2326649427414,-2.60266195982695,105-285,285,0,0
48.44,-10.1943898200989,-2.58771479129791,105-285,285,0,0
48.48,-10.1483952999115,-2.56276670843363,105-285,285,0,0
48.52,-10.1042675971985,-2.54247393459082,105-285,285,0,0
48.56,-10.0612181425095,-2.52544935792685,105-285,285,0,0
48.6,-10.0224924087525,-2.50930860638618,105-285,285,0,0
48.64,-9.9790298938752,-2.49105710536242,105-285,285,0,0
48.68,-9.9370050430298,-2.47258339077234,105-285,285,0,0
48.72,-9.8951733112336,-2.45743542909622,105-285,285,0,0
48.76,-9.8560398817063,-2.44457442313433,105-285,285,0,0
48.8,-9.8158764839173,-2.4264195933938,105-285,285,0,0
48.84,-9.7764372825623,-2.40733530372381,105-285,285,0,0
48.88,-9.7373521327973,-2.39139646291733,105-285,285,0,0
48.92,-9.6894103288651,-2.3774515837431,105-285,285,0,0
48.96,-9.6493542194367,-2.36469227820635,105-285,285,0,0
49,-9.6095234155655,-2.34863925725222,105-285,285,0,0
49.04,-9.5679652690888,-2.33408771455288,105-285,285,0,0
49.08,-9.5312833786011,-2.31913272291422,105-285,285,0,0
49.12,-9.4898861646653,-2.30332631617785,105-285,285,0,0
49.16,-9.4470995664597,-2.2919787093997,105-285,285,0,0
49.2,-9.4119948148728,-2.28145495057106,105-285,285,0,0
49.24,-9.372775554657,-2.26674675941467,105-285,285,0,0
49.28,-9.3314427137375,-2.24280580878258,105-285,285,0,0
49.32,-9.2892247438431,-2.22695767879486,105-285,285,0,0
49.36,-9.2507725954056,-2.21816319972277,105-285,285,0,0
49.4,-9.2118591070175,-2.20729429274797,105-285,285,0,0
49.44,-9.1713684797287,-2.18412522226572,105-285,285,0,0
49.48,-9.1317093372345,-2.16728188097477,105-285,285,0,0
49.52,-9.0926456451416,-2.15712897479534,105-285,285,0,0
49.56,-9.0570312738419,-2.14403830468655,105-285,285,0,0
49.6,-9.0169429779053,-2.1305100992322,105-285,285,0,0
49.64,-8.9759588241577,-2.11712140589952,105-285,285,0,0
49.68,-8.9381021261216,-2.10589393973351,105-285,285,0,0
49.72,-8.9013987779618,-2.08860263228416,105-285,285,0,0
49.76,-8.85209441185,-2.07154620438814,105-285,285,0,0
49.8,-8.8237380981446,-2.06042192876339,105-285,285,0,0
49.84,-8.7808495759964,-2.04368326812983,105-285,285,0,0
49.88,-8.7399780750275,-2.0326042547822,105-285,285,0,0
49.92,-8.6998575925827,-2.02285777777433,105-285,285,0,0
49.96,-8.6714959144593,-2.01426967978477,105-285,285,0,0
50,-8.6332368850708,-1.99508294463158,105-285,285,0,0
50.04,-8.589854836464,-1.97825971990824,105-285,285,0,0
50.08,-8.5470253229142,-1.95992756634951,105-285,285,0,0
50.12,-8.5142326354981,-1.95073261857033,105-285,285,0,0
50.16,-8.4755712747574,-1.93649102002382,105-285,285,0,0
50.2,-8.4349143505097,-1.92185901105404,105-285,285,0,0
50.24,-8.39211165905,-1.90124418586493,105-285,285,0,0
50.28,-8.3559983968735,-1.89116038382053,105-285,285,0,0
50.32,-8.3174818754196,-1.87725108116865,105-285,285,0,0
50.36,-8.2779407501221,-1.86429377645254,105-285,285,0,0
50.4,-8.2390487194062,-1.85249652713537,105-285,285,0,0
50.44,-8.2050061225891,-1.83852408081293,105-285,285,0,0
50.48,-8.1646496057511,-1.82885993272066,105-285,285,0,0
50.52,-8.1272917985916,-1.81538127362728,105-285,285,0,0
50.56,-8.0883461236954,-1.80030334740877,105-285,285,0,0
50.6,-8.0493414402008,-1.78359728306532,105-285,285,0,0
50.64,-8.0143278837204,-1.76764037460089,105-285,285,0,0
50.68,-7.9736065864563,-1.75141636282206,105-285,285,0,0
50.72,-7.9288405179978,-1.73328034579754,105-285,285,0,0
50.76,-7.8911179304123,-1.7197223380208,105-285,285,0,0
50.8,-7.8557932376862,-1.70340053737164,105-285,285,0,0
50.84,-7.8167992830277,-1.69239230453968,105-285,285,0,0
50.88,-7.7831912040711,-1.67844798415899,105-285,285,0,0
50.92,-7.7417671680451,-1.66033059358597,105-285,285,0,0
50.96,-7.6992112398148,-1.64901241660118,105-285,285,0,0
51,-7.6620572805405,-1.64078753441572,105-285,285,0,0
51.04,-7.6274728775025,-1.62981692701578,105-285,285,0,0
51.08,-7.5897556543351,-1.61245949566364,105-285,285,0,0
51.12,-7.5500535964966,-1.60078052431345,105-285,285,0,0
51.16,-7.5071758031845,-1.58497113734484,105-285,285,0,0
51.2,-7.4684017896653,-1.57233718782663,105-285,285,0,0
51.24,-7.4273210763932,-1.55981918796897,105-285,285,0,0
51.28,-7.3832792043686,-1.54731459915638,105-285,285,0,0
51.32,-7.3509049415589,-1.53773063793778,105-285,285,0,0
51.36,-7.3079627752304,-1.52385998517275,105-285,285,0,0
51.4,-7.2618609666825,-1.51035245507956,105-285,285,0,0
51.44,-7.2226095199585,-1.49602191522717,105-285,285,0,0
51.48,-7.183797955513,-1.4795359224081,105-285,285,0,0
51.52,-7.1440261602402,-1.46806379780173,105-285,285,0,0
51.56,-7.1037125587464,-1.45821422338486,105-285,285,0,0
51.6,-7.0632058382035,-1.44269410520792,105-285,285,0,0
51.64,-7.0249307155609,-1.4328601770103,105-285,285,0,0
51.68,-6.986398100853,-1.42341973260045,105-285,285,0,0
51.72,-6.9537287950516,-1.41482707113028,105-285,285,0,0
51.76,-6.9077986478806,-1.39751406386495,105-285,285,0,0
51.8,-6.8681180477143,-1.3868854381144,105-285,285,0,0
51.84,-6.8286627531052,-1.37699786573648,105-285,285,0,0
51.88,-6.7910474538803,-1.37111088261008,105-285,285,0,0
51.92,-6.7552077770233,-1.361074578017,105-285,285,0,0
51.96,-6.7176032066346,-1.34801520034671,105-285,285,0,0
52,-6.674998998642,-1.33673921227455,105-285,285,0,0
52.04,-6.6329634189606,-1.32675794884562,105-285,285,0,0
52.08,-6.5953159332276,-1.32035072892904,105-285,285,0,0
52.12,-6.5599751472473,-1.30821298807859,105-285,285,0,0
52.16,-6.5168774127961,-1.29354912787676,105-285,285,0,0
52.2,-6.4707005023957,-1.28042092546821,105-285,285,0,0
52.24,-6.4317870140076,-1.27095356583595,105-285,285,0,0
52.28,-6.3905614614487,-1.2622126378119,105-285,285,0,0
52.32,-6.3529247045517,-1.24758956953883,105-285,285,0,0
52.36,-6.3167309761048,-1.2399772182107,105-285,285,0,0
52.4,-6.2786275148392,-1.22661553323269,105-285,285,0,0
52.44,-6.2385767698288,-1.21603738516569,105-285,285,0,0
52.48,-6.1988854408264,-1.20179727673531,105-285,285,0,0
52.52,-6.1579120159149,-1.19046680629253,105-285,285,0,0
52.56,-6.1212944984436,-1.183823030442,105-285,285,0,0
52.6,-6.0836094617844,-1.17401033639908,105-285,285,0,0
52.64,-6.0447978973389,-1.16224968805909,105-285,285,0,0
52.68,-6.0078424215317,-1.15033239126205,105-285,285,0,0
52.72,-5.969181060791,-1.13806668668985,105-285,285,0,0
52.76,-5.9259116649628,-1.12527599558234,105-285,285,0,0
52.8,-5.8833450078965,-1.1147097684443,105-285,285,0,0
52.84,-5.8456975221634,-1.10724633559585,105-285,285,0,0
52.88,-5.8153992891312,-1.09998816624284,105-285,285,0,0
52.92,-5.7679080963135,-1.08161307871342,105-285,285,0,0
52.96,-5.7237750291825,-1.06916977092624,105-285,285,0,0
53,-5.6816107034684,-1.05422893539071,105-285,285,0,0
53.04,-5.6364208459854,-1.04438606649637,105-285,285,0,0
53.08,-5.5917888879776,-1.03191360831261,105-285,285,0,0
53.12,-5.5517756938935,-1.02322334423661,105-285,285,0,0
53.16,-5.5146592855454,-1.013317797333,105-285,285,0,0
53.2,-5.4782885313034,-1.00541468709707,105-285,285,0,0
53.24,-5.4343914985657,-0.994042959064245,105-285,285,0,0
53.28,-5.3979885578156,-0.983575452119112,105-285,285,0,0
53.32,-5.358082652092,-0.97760334610939,105-285,285,0,0
53.36,-5.3227365016938,-0.96755139529705,105-285,285,0,0
53.4,-5.2794510126114,-0.95897251740098,105-285,285,0,0
53.44,-5.2441585063935,-0.944783911108971,105-285,285,0,0
53.48,-5.2015113830567,-0.932860001921654,105-285,285,0,0
53.52,-5.1584780216217,-0.915584992617369,105-285,285,0,0
53.56,-5.1120114326477,-0.903816521167755,105-285,285,0,0
53.6,-5.0691711902619,-0.89407479390502,105-285,285,0,0
53.64,-5.0316792726517,-0.887137651443481,105-285,285,0,0
53.68,-4.9928462505341,-0.876422598958015,105-285,285,0,0
53.72,-4.9522054195404,-0.867010187357664,105-285,285,0,0
53.76,-4.9090218544007,-0.857252534478903,105-285,285,0,0
53.8,-4.866036772728,-0.847573578357697,105-285,285,0,0
53.84,-4.8243552446366,-0.831036362797022,105-285,285,0,0
53.88,-4.7832155227661,-0.824230629950762,105-285,285,0,0
53.92,-4.7425049543381,-0.818915851414204,105-285,285,0,0
53.96,-4.7031462192536,-0.813114736229181,105-285,285,0,0
54,-4.6659654378891,-0.802573096007109,105-285,285,0,0
54.04,-4.6299594640732,-0.788814388215542,105-285,285,0,0
54.08,-4.5789331197739,-0.773077551275492,105-285,285,0,0
54.12,-4.5262545347214,-0.759017933160067,105-285,285,0,0
54.16,-4.4823038578034,-0.747376121580601,105-285,285,0,0
54.2,-4.45108294487,-0.739837717264891,105-285,285,0,0
54.24,-4.4122821092606,-0.731508061289787,105-285,285,0,0
54.28,-4.3736743927002,-0.722679682075977,105-285,285,0,0
54.32,-4.3250942230225,-0.708935130387545,105-285,285,0,0
54.36,-4.2795610427857,-0.693558994680643,105-285,285,0,0
54.4,-4.2357230186463,-0.687640812247992,105-285,285,0,0
54.44,-4.2040139436722,-0.682178232818842,105-285,285,0,0
54.48,-4.1575580835343,-0.670473277568817,105-285,285,0,0
54.52,-4.1255539655686,-0.664007011801004,105-285,285,0,0
54.56,-4.0832233428955,-0.653675012290478,105-285,285,0,0
54.6,-4.0445673465729,-0.64883278682828,105-285,285,0,0
54.64,-4.0126866102219,-0.642325915396214,105-285,285,0,0
54.68,-3.9713591337204,-0.629584398120642,105-285,285,0,0
54.72,-3.9306002855301,-0.617757625877857,105-285,285,0,0
54.76,-3.887540102005,-0.615476723760366,105-285,285,0,0
54.8,-3.8461697101593,-0.605395343154669,105-285,285,0,0
54.84,-3.804686665535,-0.594797730445862,105-285,285,0,0
54.88,-3.7599742412567,-0.576923321932554,105-285,285,0,0
54.92,-3.7168765068055,-0.566097442060709,105-285,285,0,0
54.96,-3.674111366272,-0.560226291418076,105-285,285,0,0
55,-3.641876578331,-0.550446566194296,105-285,285,0,0
55.04,-3.6043632030487,-0.545440893620253,105-285,285,0,0
55.08,-3.5684001445771,-0.534967519342899,105-285,285,0,0
55.12,-3.5283440351487,-0.524460524320602,105-285,285,0,0
55.16,-3.4869575500489,-0.514894817024469,105-285,285,0,0
55.2,-3.4475505352021,-0.507874134927988,105-285,285,0,0
55.24,-3.4072208404541,-0.498031638562679,105-285,285,0,0
55.28,-3.3652120828629,-0.487422477453947,105-285,285,0,0
55.32,-3.3268457651139,-0.476934481412172,105-285,285,0,0
55.36,-3.2900512218476,-0.470951944589615,105-285,285,0,0
55.4,-3.2575428485871,-0.466851517558098,105-285,285,0,0
55.44,-3.2119828462601,-0.453484524041414,105-285,285,0,0
55.48,-3.1600767374039,-0.438697170466185,105-285,285,0,0
55.52,-3.1152838468552,-0.427091866731644,105-285,285,0,0
55.56,-3.0769819021225,-0.419771205633879,105-285,285,0,0
55.6,-3.0292814970017,-0.404270458966494,105-285,285,0,0
55.64,-2.9798215627671,-0.391139462590218,105-285,285,0,0
55.68,-2.939470410347,-0.384836178272963,105-285,285,0,0
55.72,-2.9123371839524,-0.383215863257647,105-285,285,0,0
55.76,-2.8669917583466,-0.37038391456008,105-285,285,0,0
55.8,-2.8213781118393,-0.358002632856369,105-285,285,0,0
55.84,-2.7858281135559,-0.350893940776587,105-285,285,0,0
55.88,-2.7469843626023,-0.345397833734751,105-285,285,0,0
55.92,-2.7141755819321,-0.339353084564209,105-285,285,0,0
55.96,-2.6773220300675,-0.336363911628723,105-285,285,0,0
